id,description
6648,"Nhà chức trách huyện Khoái Châu (Hưng Yên) phong tỏa hiện trường để tìm hướng xử lý hai tấn đầu đạn được người mua phế liệu thu gom, chất đống."
6649,"Nhà máy ở phía nam Italy sản xuất dầu bằng phương pháp ép lạnh truyền thống, nhằm lưu giữ hương vị đặc trưng của trái ôliu."
6650,"Chạy xe máy vào buổi tối, ông Thọ gặp tai nạn tử vong, thi thể bị bỏ lại giữa đường."
6651,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
6652,"Tại văn phòng Google ở Zurich, Thụy Sĩ, nhân viên có thể họp trong cáp treo, ngủ trong bồn tắm và tận hưởng dịch vụ massage miễn phí."
6653,"Ngành công an được yêu cầu trong điều tra, xử lý tội phạm phải làm kiên quyết, bài bản, đúng quy định."
6654,"Ngoài hành vi tiết lộ bí mật nhà nước, doanh nhân Phan Văn Anh Vũ (Vũ ""Nhôm"") còn bị điều tra một số sai phạm khác."
6655,"Để làm rõ 4.500 tỷ đồng tăng vốn điều lệ của VNCB đang ở đâu, nhằm thu hồi khắc phục thiệt hại, nữ điều tra viên và hàng loạt người"
6656,"Tưởng Cường là đại gia rành về xe, chị Lan chuyển tiền nhờ mua hộ ôtô cũ."
6657,"Sau gây tai nạn, Khánh lái xe bỏ chạy và đâm tiếp hai xe khác, chỉ dừng lại khi động cơ bị hỏng."
6658,"Sau 9 ngày gây án, trung úy Nguyễn Tấn Phước bị Viện kiểm sát tỉnh Đồng Nai khởi tố điều tra về hành vi Giết người."
6659,"Nội dung tranh luận sáng nay của ba công tố viên bị luật sư bảo vệ ông Đinh La Thăng cho rằng thể hiện việc quy kết, suy đoán thiếu"
6660,Hai người Lào dùng ôtô giấu 30.000 viên ma túy tổng hợp đã bị lực lượng Biên phòng tỉnh Quảng Bình bắt giữ.
6661,"Bị cảnh sát giao thông xử phạt vượt đèn vàng khi xe vừa đi qua vạch, tài xế tranh cãi với cảnh sát nhưng không được chấp nhận."
6662,"Theo cơ quan công tố, việc ông Thăng ưu ái chỉ định thầu cho PVC thể hiện rõ lợi ích nhóm trong dự án có vốn đầu tư hơn 1,7"
6663,"Cựu phó tổng giám đốc PVN Nguyễn Xuân Sơn khai với tính khí quyết liệt ông Đinh La Thăng có thể đột ngột cách chức bất kỳ ai, nếu làm"
6664,"Thấy cảnh sát ập vào kiểm tra quán bar lớn nhất Đồng Nai, nhiều người đang lắc lư trong tiếng nhạc chát chúa liền vứt ma túy xuống sàn phi"
6665,"Cầm dao tấn công nhóm thanh niên kém tuổi hơn mình trong quán Internet, Thành bị bắn trúng ngực."
6666,Hai người Lào dùng ôtô bán tải chuyển 30.000 viên ma túy vào Việt Nam thì bị nhà chức trách hai nước bắt giữ.
6667,"Đem 176 triệu Riel (khoảng một tỷ đồng) từ Việt Nam qua Campuchia, HouNat bị nhà chức trách phát hiện."
6668,"""Anh có bao giờ tự vấn lương tâm là vì ai mà bao nhiêu con người phải đứng ở phiên tòa?"", Lương Văn Hoà trách sếp cũ Trịnh Xuân Thanh."
6669,"Từ hợp đồng ký chóng vánh sai quy định, hơn 6,6 triệu USD và 1.300 tỷ đồng đã được PVN chuyển cho PVC."
6670,"Vụ án thứ hai ông Thanh phải đối mặt sẽ mở ngày 24/1, vài ngày sau khi ông nhận bản án thứ nhất."
6671,"Sau một hồi đôi co, tài xế Pha lái xe bỏ chạy trên quốc lộ 1A suốt 30 km, CSGT đã phải dùng xe chuyên dụng truy đuổi."
6672,"""Dù còn trẻ nhưng bị cáo cũng giống như anh Thăng sẽ làm con ma tù"", cựu chủ tịch PVC Trịnh Xuân Thanh chiều nay khóc tại TAND Hà Nội."
6673,"Bị đặc nhiệm TP HCM khống chế, tên cướp vùng vẫy, cắn chảy máu cảnh sát để hòng thoát thân nhưng bất thành."
6674,"Lợi dụng được đưa đi điều trị bệnh tại Bệnh viện Đa khoa Quảng Ninh, hai can phạm đang bị tạm giam đã tẩu thoát."
6675,"Phó tổng giám đốc BIDV khẳng định chỉ chấp thuận về chủ trương cho vay, trách nhiệm thẩm định thuộc các chi nhánh."
6676,"Nói thất vọng vì phần luận tội sơ sài, luật sư muốn được đối đáp ""chất lượng"" với VKS trên nguyên tắc suy đoán vô tội."
6677,Cựu chủ tịch HĐTV PVC Đinh La Thăng cho hay bản luận tội quá nặng nề khiến ông rất buồn.
6678,"""Bị cáo chỉ mong được chết tại nhà, trong vòng tay người thân, gia đình, bạn bè; được thành con ma tự do, không phải con ma tù"", ông Thăng"
6679,"Chiều 13/1, luật sư của cựu Chủ tịch BIDV cung cấp cho TAND TP HCM hồ sơ thể hiện ông Hà đã nhập viện tại Singapore, trước phiên xử một"
6680,"Nhằm thoát sự truy đuổi của dân làng, hai người trộm chó dùng súng tự chế bắn trả song không thể thoát được vòng vây."
6681,"Dẫn lại nhiều lời khai, luật sư cho hay biết tính cách 'làm luôn, làm ngay"" của ông Đinh La Thăng, nhiều sếp PVN dù biết sai vẫn phải theo"
6682,"Nội dung tranh luận sáng nay của ba công tố viên bị luật sư bảo vệ ông Đinh La Thăng cho rằng thể hiện việc quy kết, suy đoán thiếu"
6683,"Nhìn Hiệp khác xa với mô tả lưu trong hồ sơ từ 21 năm trước, trinh sát phải xác minh kỹ vì sợ nhầm."
6684,"Ngoài hành vi tiết lộ bí mật nhà nước, doanh nhân Phan Văn Anh Vũ (Vũ ""Nhôm"") còn bị điều tra một số sai phạm khác."
6685,"Ngày 3/1, Công an TP Hà Nội đã tìm thấy thi thể ông Nguyễn Hồng Lâm trong tư thế treo cổ tại nhà riêng ở ngõ 279, phố Hoàng Mai."
6686,"Hành vi của bà Xuân có thể bị quy kết về tội Giết người, án phạt lên tới tử hình; còn thầy bói là đồng phạm nếu có xúi giục."
6687,"Một người có thể có mấy hộ chiếu, những ai được cấp hộ chiếu ngoại giao, hộ chiếu công vụ hay hộ chiếu thuyền viên?"
6688,"Nam thanh niên chắp tay trước bàn thờ ở nhà gia chủ rồi bắt đầu lùng sục khắp nhà trộm xe máy, tiền bạc."
6689,"Ông Quốc cùng đồng phạm đã bắt hàng trăm con chó đưa về cho vợ làm thịt, bán kiếm lời."
6690,"Giải thích về việc chỉ đạo cấp dưới làm hồ sơ khống vay 4.700 tỷ đồng của BIDV, ông Danh nói do ""bị Ngân hàng Nhà nước ép tăng vốn"
6691,"Bộ Công an thông báo ai cũng có quyền bắt Nguyễn Huỳnh Đăng, cựu trưởng phòng kinh doanh Hội sở Ngân hàng Đông Á, để giao cho cơ quan điều"
6692,"Cho rằng cảnh sát ""bắt lỗi sai"", nam tài xế kiện ra tòa yêu cầu hai cơ quan công an hủy quyết định, xin lỗi, hoàn lại tiền phạt."
6693,"Bực tức việc vợ dẫn con gái lớn đi TP HCM, người đàn ông ở Hậu Giang pha thuốc độc với ngũ cốc cho ba con nhỏ uống để cùng"
6694,"""Kết luận như vậy là đi ngược nguyên tắc suy đoán vô tội"", luật sư nói và cho hay ông Thanh đã khắc phục xong 4 tỷ đồng bị cáo"
6695,"Để làm rõ việc chưa thu hồi 6.100 tỷ thiệt hại trong đại án Phạm Công Danh, điều tra viên vụ án được triệu tập đến tòa."
6696,"Trên đường về nhà tại quận 9 lúc rạng sáng, cô gái bị Dương đạp ngã xe cướp túi xách nhưng bất thành."
6697,"Kiểm tra quán cơm của người đàn ông bị bắt quả tang bán ma túy ở Vũng Tàu, cảnh sát phát hiện áo chống đạn, đao kiếm, bật lửa hình"
6698,Hai vợ chồng thợ sửa xe ở Tiền Giang bị người đàn ông địa phương dùng hung khí truy sát tại nhà khiến một người tử vong.
6699,"Một bưu phẩm chứa 'cỏ Mỹ' giá 4,5 triệu đồng vừa bị nhà chức trách phát hiện, người nhận bị tạm giữ."
6700,"Cho rằng việc quy kết phạm tội cố ý làm trái là không thoả đáng, luật sư đề nghị miễn trách nhiệm hình sự với các bị cáo trong vụ"
6701,"Trong 8 tháng, người đàn ông quốc tịch Nigeria cùng hai đồng phạm đã lừa tiền hàng chục phụ nữ Việt Nam, chiếm đoạt 9 tỷ đồng."
6702,"Cãi vã sau bữa tối, người đàn ông ở Ninh Bình đã ôm bạn gái, tẩm xăng rồi bật lửa tự thiêu."
6703,"Đại diện VKS cho biết đã chứng minh được đường đi của 1.800 tỷ đồng - ông Danh rút của VNCB trả nợ cho BIDV gần 1.700 tỷ, nên sẽ"
6704,"""Các bị cáo vì lợi ích nhóm, lợi dụng vị trí đặc thù của tập đoàn nhà nước để phạm tội.., ông Thăng chưa nhận ra việc làm trái pháp"
6705,Chủ tịch Đà Nẵng cho biết việc điều tra liên quan đến ông Phan Văn Anh Vũ đang được tiến hành khẩn trương.
6706,"Sáng nay, đại diện PVC xác nhận thu hồi đạt trên 1.240 tỷ đồng, nhiều hơn con số 1.115 tỷ các bị cáo ""chiếm dụng"" từ dự án Nhiệt điện"
6707,Công an Đồng Nai đã thu giữ khẩu súng rulo mà trung úy CSGT Nguyễn Tấn Phước dùng gây ra vụ án mạng khiến nam thanh niên tử vong.
6708,"Loan rủ tài xế taxi mua dâm, lén bỏ thuốc ngủ vào bia cho nạn nhân uống để cướp tài sản, gây tử vong."
6709,Hàng nghìn lít dầu ăn và nhiều tấn hàng tạp hóa không có nguồn gốc xuất xứ bị nhà chức trách dùng máy múc nghiền nát hoặc đốt cháy.
6710,"Từng là những người thân thiết sâu nặng, nhưng các bị cáo liên tục tranh luận với nhau về số tiền 13 tỷ đồng lễ tết, đối ngoại."
6711,"Công an quận 10, TP HCM vừa tạm giữ người đàn ông buôn hung khí, thu giữ nhiều đao kiếm, công cụ hỗ trợ..."
6712,"Bị tòa nhiều lần ngắt lời nhưng ông Phạm Công Danh đề nghị được nói, vì quá bức xúc trước áp lực phải trả lãi ngoài nhiều nghìn tỷ."
6713,"Nhà chức trách huyện Khoái Châu (Hưng Yên) phong tỏa hiện trường để tìm hướng xử lý hai tấn đầu đạn được người mua phế liệu thu gom, chất đống."
6714,"Nội dung tranh luận sáng nay của ba công tố viên bị luật sư bảo vệ ông Đinh La Thăng cho rằng thể hiện việc quy kết, suy đoán thiếu"
6715,"Bạch Bảo Sơn cướp ba khẩu súng, bắn chết 15 người, làm bị thương hàng chục nạn nhân vì muốn trả thù đời."
6716,"Ngoài hành vi tiết lộ bí mật nhà nước, doanh nhân Phan Văn Anh Vũ (Vũ ""Nhôm"") còn bị điều tra một số sai phạm khác."
6717,"Ngày 3/1, Công an TP Hà Nội đã tìm thấy thi thể ông Nguyễn Hồng Lâm trong tư thế treo cổ tại nhà riêng ở ngõ 279, phố Hoàng Mai."
6718,"Hành vi của bà Xuân có thể bị quy kết về tội Giết người, án phạt lên tới tử hình; còn thầy bói là đồng phạm nếu có xúi giục."
6719,"Bị cảnh sát giao thông xử phạt vượt đèn vàng khi xe vừa đi qua vạch, tài xế tranh cãi với cảnh sát nhưng không được chấp nhận."
6720,"Nam thanh niên chắp tay trước bàn thờ ở nhà gia chủ rồi bắt đầu lùng sục khắp nhà trộm xe máy, tiền bạc."
6721,"18h30 ngày 10/1, ông Thăng từ chối trả lời thêm câu hỏi trước toà, giải thích từ hôm bị bắt (8/12/2017) sức khoẻ không tốt."
6722,"Bị cáo Phan Thành Mai cho rằng cần xem lại quy kết VNCB thiệt hại hơn 6.000 tỷ đồng, bởi vẫn còn 4.200 tỷ trong nhà băng này."
6723,"Khẳng định không gây thiệt hại cho ngân hàng của mình, ông Trầm Bê cũng ""không phục"" cáo buộc bản thân cố ý vi phạm pháp luật."
6724,"Sáng nay, phủ nhận căn cứ tính thiệt hại, cựu phó tổng giám đốc Nguyễn Xuân Sơn cho rằng trách nhiệm không chỉ của riêng người nào."
6725,"Bị đánh ngã ra sàn, người vợ lớn hơn 7 tuổi vớ con dao đâm trúng ngực chồng, hô hoán nhờ hàng xóm đưa đi cấp cứu."
6726,"""Các anh em tham gia dự án Nhiệt điện Thái Bình 2 vì sự chỉ đạo quyết liệt của bị cáo mà liên luỵ. Bị cáo xin nhận trách nhiệm"
6727,"Không thấy bà Nga ra khỏi nhà, hàng xóm đến tìm thì phát hiện người phụ nữ 50 tuổi tử vong trong tình trạng lõa thể, cổ có vết đâm."
6728,"Hơn 3 năm làm vợ ở nước ngoài, hai cô gái trốn về Việt Nam tố cáo nhóm buôn người."
6729,"Cậy tủ nhà người quen lấy trộm 21 triệu đồng, Giang xới tung tủ tạo hiện trường giả để qua mặt gia chủ và cảnh sát."
6730,"10 thanh niên sau khi uống rượu say đã cầm dao, kiếm chặn ôtô trên cao tốc Hà Nội - Lào Cai lúc nửa đêm để “xin tiền”, tường thuật"
6731,"Giá mỗi lần bán dâm là ba triệu đồng, nếu qua đêm mức tiền tăng gấp đôi."
6732,"Ông Nguyễn Việt Hùng, giám đốc dự án biệt thự cao cấp tại Nha Trang bị cáo buộc đã lừa nhiều người mua bất động sản rồi bỏ trốn."
6733,HĐXX nhận được đơn xin vắng mặt của cựu Chủ tịch HĐQT Ngân hàng BIDV vì đang điều trị bệnh ung thư gan.
6734,"Cơ quan điều tra xác định, 13 tỷ đồng tại dự án Nhiệt điện Vũng Áng đã bị tham ô bằng việc lập khống chứng từ."
6735,"Rút tiền từ hai ngân hàng, Trưởng ban quản lý dự án Vũng Áng đưa hai túi tiền cho tài xế chuyển tới lái xe của ông Trịnh Xuân Thanh."
6736,"Bị nhóm Đức truy đuổi, đôi nam nữ chạy vào Phòng cảnh sát Hình sự nhưng vẫn bị chúng đánh gục."
6737,"Có hơi men, Hùng chạy xe máy không đội mũ bảo hiểm, gây sự với hai tài xế ôtô rồi đập vỡ kính một xe Kia Morning."
